Country of Birth,Country of Residence,Film Category,Duration,Production Year,Connection With Kiarostami,Inspired By Kiarostami,Created At,Rejected,First Listed,Final Listed,Email Sent,Gender,Age,duration_mm_ss,Inspired_By_Kiarostami_clean
Iran,Iran,Fiction,15 دقیقه,2025,"همان طور که زندگی میبایست،هر شخص در حیطه کار خود الگویی دارد و این الگو در فیلم سازی برای من در آقای کیارستمی و شهید ثالث خلاصه میشود
عنصر مهم در ارتباط گیری شکل نویی از روایت هست که فیلم تا حد ممکن از ساده ترین ها تشکیل شود تو گویی تنها برای ساخت یک فیلم به یک دوربین و سه پایه احتیاج است و لایه های زیرین روابط انسانی که گاه از دیده پنهان میماند و دقیقا در همین لحظه اجازه پرداخت تخیل کامل به مخاطب را میدهد
و آنچه که در فیلم در پناه دریا میبینید یک تجربه ساده بود که با کمترین ها به این شکل در آمد.",خیر,2024-06-14 17:26:59.528666+00:00,False,False,False,False,Male,,15:00,No
Iran,Iran,Fiction,۱۳:۱۳,2024,فضای کلی حاکم بر اتمسفر فیلم و استفاده از دنیای کودکان و دغدغه آنها در راستای مصائب حاصل بر روابط انسانی,"بله  
باد ما را خواهد برد و خانه دوست کجاست",2024-06-14 17:48:57.968836+00:00,False,False,False,False,Female,,13:13,Yes
Iran,Iran,Fiction,23:44,1989,فضای فیلم با نگاه مینیمالیستی . سادگی و درون یک پسر بچه روستایی,بله ، فیلم خانه دوست کجاست ....,2024-06-14 17:54:08.802800+00:00,False,False,False,False,Male,,23:44,Yes
Iran,Iran,Experimental,23 دقیقه,2024,مهم‌ترین ارتباطی که بین فیلم من و آثار کیارستمی وجود دارد، تجربه‌گرایی و گرایش به روایت  مستندگونه که در برخی آثار او به چشم می‌خورد، است. مقید نبودن به ساختار کلاسیک و امکان بروز نوع جدیدی از روایت، تاثیری است که از کیارستمی گرفته‌ام. هم‌چنین بازیگران فیلم من به غیر از یک نفر، همگی نابازیگر هستند و نخستین تجربه جلوی دوربین آنهاست.,"بله، در فیلم ""کلوزآپ"" کیارستمی در کنار مستند واقعی از ماجرای مخملباف تقلبی، بخش‌های گذشته را فیلمبرداری می‌کند و مستندی ساختگی می‌سازد. این برای خلق یک اثر ""مستند ساختگی"" بر من تاثیر گذاشت. هم‌چنین در جایی از فیلم ""مسافر"" کیارستمی دوربین را مقابل دوربین عکاسی قرار می‌دهد و یک تصویر دوربین در مقابل دوربین خلق می‌کند. این به صورت مستقیم در یکی از سکانس‌های فیلم من حضور دارد.",2024-06-14 18:31:00.638021+00:00,False,False,False,False,Male,24.0,23:00,Yes
Iran,Iran,Experimental,7:47 دقیقه,2024,در سینمای کیارستمی، تازه‌ترین آثار وی معمولاً از رویکردهای آزمایشی و نوآورانه برخوردارند که از جمله آن‌ها می‌توان به استفاده از فرآیندهای مستندسازی و بازیگران غیرحرفه‌ای اشاره کرد. این رویکردها از طریق تمرکز بر زندگی روزمره و انسان‌های عادی، به دنبال ارائه دیدگاه‌های جدید و عمیقتری از واقعیت هستند. در این فیلم نیز از افرادی استفاده شده است که هیچگونه پیش زمینه ای در موسیقی و آواز ندارند و همزمان وادار میشوند به دنبال کردن دستورات کارگردان که به نوعی خدای این کار است. برای همین نمیتوانند از اختیاراتی که به آنها داده شده است به درستی استفاده کنند و این نوعی شبیه سازی از زندگی واقعی است.,"بیشترین تاثیر را فیلم های ""کلوز آپ"" و ""خانه ی دوست کجاست؟"" روی من گذاشتند. به این لحاظ که جناب کیارستمی نابازیگران را جوری هدایت کرده اند که به درستی در پروژه های ایشان جای میگرفتند و مستندگونه بودن کارهای وی را نه تنها خراب نمی کردند بلکه به واقعی ترین شکل نقش آنها با شخصیتشان حل میشد. این خام و خالصی من را بیشتر از هر چیز تحت تاثیر قرار داده است.",2024-06-14 18:35:27.707408+00:00,False,False,False,False,Female,19.0,ٖ07:47,Yes
Iran,Iran,Experimental,۹ دقیقه و ۳۵ ثانیه,2024,با نابازیگر فیلم ساختن و ثبت قصه‌ی آدم‌های واقعی و واقعیت‌های زندگی از دل تجربه‌های زیسته و شخصی.,به لحاظ تکنیکی به فیلم Ten,2024-06-14 18:37:39.230053+00:00,False,False,False,False,Male,26.0,09:35,Other ways
Iran,Iran,Video Art,5,2023,از دغدغه های استاد کیارستمی در فیلم هایی مانند گزارش یا کپی برابر اصل روابط زوج های در طبقه متوسط و ارتباطات زوجی بوده است,در  فیلم گزارش زن و شوهر دیدگاه متفاوتی راجع به زندگی خود دارند و در مادرآنا و همسرش هم به همین شکل است,2024-06-14 19:00:48.067391+00:00,False,False,False,False,Male,,05:00,Other ways
Iran,Iran,Fiction,10,2024,نگاهی به روابط و زندگی بچه ها همیشه از دغدغه های استاد کیارستمی بوده از جمله مهم ترین اثر ایشان خانه ی دوست کجاست در قایق کاغذی هم این نوع نگاه وجود دارد,"قایق کاغذی نگاه مستقیمی به خانه دوست کجاست دارد 
در خانه دوست شخصیت دنبال راسندن دفتر مشق دوستش است در قایق شخصیت دنیال انجام دادن مشق خود است و به نوعی تبلور و تغییر دغدغه را شاهد هستیم",2024-06-14 19:08:12.301630+00:00,False,False,False,False,Male,,10:00,No
Iran,Iran,Fiction,7 دقیقه و 44 ثانیه,2025,در نحوه فیلمبرداری، انتخاب بازیگر کودک، فیلمبرداری سواری، در کلیت فیلم تلاش شده از زاویه دید و نوع کار های اقای کیارستمی استفاده شود هرچند کار اول بوده و بیشتر تجربه است,فیلم نان و کوچه ، فیلم دو راه حل برای یک مسئله,2024-06-14 19:09:39.979724+00:00,False,False,False,False,Male,,07:44,Other ways
Iran,Iran,Experimental,20 دقیقه و 8 ثانیه,2025,در این فیلم سعی شده با الگو برداری و الهام از سبک و تکنیک های ساختاری فیلم های کوتاه مرحوم عباس کیارستمی ، فیلمی نزدیک به سبک ایشان البته با تلفیق با سبک و طرز تفکر خودم ساخته شود، از نمونه های همخوانی این فیلم با آثار کیارستمی میتوان به نوع روایت و روایت کند، استفاده از کودک به عنوان بازگر اصلی، استفاده از نابازیگر، سعی در سادگی، وجود پلان های لانگ تیک، واگذاری یافتن چرایی ها به مخاطب و سعی در روایت ساده و...,"بله، این فیلم به الخصوص این جشنواره ساخته شده و قبل از رسیدن به توضیحات باید تشکر کنم بابت ایجاد انگیزه و تشویق برای ساخت فیلم جدید در من.
در این اثر از قسمت های مختلف فیلم های نان و کوچه، همسرایان و به طعم گیلاس به اشکال و در زمینه های مختلف از جمله تکنیکال، کمک به ایده پردازی و استفاده از نوع نگاه و دیدگاه این فیلم ها استفاده شده است.
در تمامی آثار کیارستمی به دنبال کشف است و این کشف نیز برعهده مخاطب است و به انگار که مخاطب آنرا میداند فقط به جهت یاداوری و کشف مجدد است.
برای شرح بیشتر:
کاراکتر اصلی فیلم ناشنوا است و با الگو برداری از همسرایان پلان های pov او بدون صدای آمبیانس است.
در طعم گیلاس چرایی هایی مانند چرا فرد تصمیم به خودکشی گرفت و یا چرا منصرف شد بر عهده مخاطب گذاشته شده و در این اثر چرایی اینکه مادر هرگز برنگشت و کودک نیز هیچگاه مادرش را پیدا نکرد بر عهده مخاطب قرار گرفته است.
عباس کیارستمی به نظر من یک جمله یا شعر را تبدیل به فیلم میکند مانند اثر نان و کوچه که برداشت من از این اثر ضرب المثل همان آش و همان کاسه است این فیلم نیز یک جمله از شعر روسی که میگوید هزاران راه است اما هیچ کدام به تو ختم نمیشود را به تصویر کشیده است،و بعلاوه لوکیشن های قسمت هایی از فیلم با الگوبرداری از نان و کوچه مشابه آن در کوچه پس کوچه ها ضبط شده است و اسم فیلم نیز هم با الگو برداری ازین فیلم انتخاب شده است.",2024-06-14 19:12:09.255214+00:00,False,False,False,False,Male,21.0,20:08,Yes
